Review,Star,Sentiment
"
Great coffee, great outdoor and indoor seating options.",5,Positive
"
Wonderful. Fun place, great atmosphere, yummy food (Waffles) and  delicious coffee",5,Positive
"
Great lattes, patio for fall sunshine and fresh air. A new destination during neighborhood walks!",5,Positive
"
They host our neighborhood association meeting every month and provide delicious coffee for free.",5,Positive
"
Beautiful outdoor seating. Welcoming and friendly staff. A favorite.",5,Positive
"
The patio is a paradise, lots of chairs spread apart with warm fireplaces!",5,Positive
"
Comfortable, friendly, excellent coffee at good prices! Love this place.",5,Positive
"
I really enjoyed Ervin Williams show! Great poetry and acting! Nice venue",5,Positive
"
Great coffee, fun atmosphere. What's not to like?",5,Positive
"
Good coffee ☕ but I think they were understaff that day",5,Neutral
"
Lovely coffee, excellent egg wraps, and delicious waffles!",5,Positive
"
Great coffee! And they have fire pits!",5,Positive
"
Good food. Friendly staff. Very relaxed and youthful atmosphere.",5,Positive
"
Great coffee and friendly service.",5,Positive
"
Nice establishment. Great food, really friendly staff.",5,Positive
"
My favorite stop for a great coffee, breakfast and great neighbors!",5,Positive
"
Great coffee; the smells are wonderful when they roast.",5,Positive
"
A definite plus. Everything a privately owned business strives to be. The ambience is very relaxing.",5,Positive
"
Excellent cold brew, delicious food. Excited to brew the beans",5,Positive
"
Outstanding flavor, cozy interior and a top tier savor. Will visit again if in area",5,Positive
"
Super cozy outdoor place!",5,Positive
"
Laid back environment. They had outdoor seating with a fire pit and dog friendly.",5,Positive
"
First date go-to. Excellent chai lattes and mochas.",5,Positive
"
Nice hidden gem! Friendly service + quality beans.",5,Positive
"
Service was amazing and coffee and pastries are delicious!",5,Positive
"
Funky coffee shop with both indoor and outdoor seating, great coffee and food!",5,Positive
"
nice",5,Positive
"
Great vibe for relaxing with friends or just studying. Good food & coffee!",5,Positive
"
Coffee was great, and the staff were very kind and helpful!",5,Positive
"
Cool spot.  Good coffee.  My new go to.",5,Positive
"
They are so friendly and helpful when I am looking for whole bean coffee",5,Positive
"
Great roasted coffee and outdoor area. Local favorite",5,Positive
"
great staff friendly and helpful very good coffee as well",5,Positive
"
My favorite summer coffee house on St Louis, love sitting outside and hanging.",5,Positive
"
Great coffee, lovely place worth the trip.",5,Positive
"
I swear they snuck some butter in my espresso macchiato. It just tasted too good",5,Positive
"
I wish they sold waffles all day! But I love this spot.",5,Positive
"
One of my favs around- they roast the beans right I front of you---awesome!!!",5,Positive
"
First time. Really loved the atmosphere. I will go back.",5,Positive
"
Atmospheric, outdoor seating, great staff, and even greater coffee",5,Positive
"
Great hot chocolate.  Very friendly atmosphere.",5,Positive
"
This is a coffee house with a soul and great coffee. Highly recommend.",5,Positive
"
Loved the atmosphere!!",5,Positive
"
Great customer service and excellent coffee☕",5,Positive
"
Industrial environment, great coffee and oatmeal, real good music in the morning",5,Positive
"
It's a great place and they practice social distancing.",5,Positive
"
Nice place to hang and drink java",5,Positive
"
Love Dark Coffee & Poppyseed Muffin!🤓☕",5,Positive
"
Super friendly staff with amazing blueberry scones. 😍😍",5,Positive
"
Great place, good people and excellent service!!!",5,Positive
"
Great coffee and patio seating",5,Positive
"
They make their own chai, and it is sharp and tasty.",5,Positive
"
Friendly staff good coffee can't complain. ☕😊",5,Positive
"
Amazing location... Best chai tea in the city!",5,Positive
"
Great coffee, quick service, and great people!",5,Positive
"
Excellent House made chai!",5,Positive
"
Very chill environment with nice people working. Would return",5,Positive
"
Delicious coffee and relaxed atmosphere!",5,Positive
"
Great coffee freshly roasted on the premises!",5,Positive
"
Great coffeee. Nice patio.",5,Positive
"
love this place
friendly staff great location
wobderful way to reset yourself",5,Positive
"
Best espresso and staff in town.",5,Positive
"
Stumbled on this place during a bike ride and have been coming back since!",5,Positive
"
Unique, cozy coffee nook! Tasty coffee!",5,Positive
"
Great place to get roasted coffee beans",5,Positive
"
Always a great cup of coffee",5,Positive
"
Fantastic spot for studying.  Highly recommend!",5,Positive
"
Excellent ambiance, space, and espresso!",5,Positive
"
Adorable and artsy spot! Will return!",5,Positive
"
Excellent people excellent coffee",5,Positive
"
Favorite coffee place in STL...",5,Positive
"
nice workers and great smoothie",5,Positive
"
Loved it! First time visitor",5,Positive
"
Safe vibes and good coffee",5,Positive
"
Great spot for hot cup of joe",5,Positive
"
Great coffee and atmosphere",5,Positive
"
Great service and welcoming staff!",5,Positive
"
Great patio and great coffee",5,Positive
"
Good people great coffee",5,Positive
"
Best coffe in town!",5,Positive
"
Best coffee in st louis",5,Positive
"
Great enviorment to escape and chill .",5,Positive
"
Always a great experience!",5,Positive
"
Great neighborhood place",5,Positive
"
Excellent energy and people!",5,Positive
"
Not easy to find but once you find it...",5,Positive
"
Great coffee and vibe...",5,Positive
"
Going back for more.",5,Positive
"
Really good coffee",5,Positive
"
Awesome neighborhood coffee shop",5,Positive
"
Good smoothie!",5,Positive
"
Great atmosphere!",5,Positive
"
Favorite place to get coffee",5,Positive
"
amazing espresso roast",5,Positive
"
Love the environment!!",5,Positive
"
So so so so friendly!!!",5,Positive
"
Love the coffee",5,Positive
"
Good  Coffeehouse",5,Positive
"
great vibes",5,Positive
"
Simply the best.",5,Positive
"
Fantastic coffee",5,Positive
"
Perfection",5,Positive
"
Cozy, spacious, and lots of personality. This place is a little gem, and the lavender latte was very good. The coffee is roasted on site, which flavors the experience. There’s a lot of heart that goes into roasting, and you can feel it infused into the space!",5,Positive
Do not go here unless you wanna waste your money. I ordered one of the signature flavors and got absolutely ripped off. The employee who made my order had absolutely no idea what he was doing and was able to give me this pile of mush with a straight face. This gives Cold Stone a bad reputation and I will never go to one again. I advise you do the same.,1,Negative
"This place is an absolute JOKE. The line is always out the door because the employees are just standing there chatting. I ordered for pickup & had to wait 10 extra minutes for our order just for the ice cream to be completely melted when they handed it to us. I also ordered a waffle bowl for my ice cream and did not receive it. I called immediately and mentioned this, however they said they don’t have waffle bowls (even though i paid extra for this). They told me if i wanted a refund i would need to come in and pay for it again, which makes no sense. The customer service was an absolute mockery and they tried to gaslight me into thinking it wasn’t ordered from their location. They said i can leave a message for the manager. I hope this place goes out of business and a business with better customer service takes its place.",1,Negative
"Went to Cold Stone in Mt Laurel today and ordered 5 “like it” ice creams, the register said it was $31 and change yet they charged my debit card $35 and change.  What was the extra $4 for, if you go here make sure you check your receipt…i feel ripped off!!!",1,Negative
"The product quality is good, but the service and cleanliness always lacks when I go to this location. I will not every go back to this location. Do not recommend go to location in Mt Laurel if you don't have 20 minutes to wait since there is usually only one person serving while the rest work on online orders.",1,Negative
Such slow service it’s insane. This one girl was so mean when we ordered she literally rolled her eyes and went “ugh”. like what!!!!!!! it toon the workers 40 minutes to clear a line of five people because of how much they were messing around. good ice cream but not worth the bad service.,1,Negative
"It’s 8, the store closes at 9 pm but the they said they were closed at 8?? ONLY  for DOORDASH. Why is the door wide open then? 2 girls serving behind the counter, why not close the door maybe” if you are closed at 8”.",1,Negative
"Store is supposed to be open until 9, the door was locked around 8. The two girls inside just stared at me. Put a sign up or update the hours online",1,Negative
"Was very disappointed. I wanted a waffle cone, yet when i glanced at the waffle cone maker, i noticed it hasn’t been cleaned, maybe ever. This machine was so clumped with burnt mix that you couldn’t even see the waffle print. How is this acceptable? How is this safe? Sanitary?",1,Negative
"Went to treat my little boy to some ice cream tonight, hours listed said they closed at 9:30, we were there at 9:05 the door was locked. Workers still inside. We weren’t the only ones either another couple pulled up shortly after we did.",1,Negative
"I use to love Cold Stone but I have to say I think it time for them to call it quits!  The store is very dirty.  The ice Cream is half melted.  My ice cream was suppose to have 3 toppings,  it was missing one and barely had any of the other two.  I’m glad I had to throw it away cause I probably would have contracted something if I had eaten it!",1,Negative
Went here with my girlfriend and she got cotton candy with gummy bears. She found peanut butter in her ice cream which she is very allergic to. They clearly don’t clean up much. Tried calling to maybe get that ice cream money back but they basically said it’s our fault,1,Negative
"Was served soupy ice cream and told ""that's just the way it is"", offered no replacement or anything. The manager went on to ignore me completely. Terrible customer service",1,Negative
"Their Love It size became more of a Like It and today the marshmallows in the ice cream my kid got were hard as rock, obviously stale. Also we went over about two weeks ago at 2:20pm as their site showed they open at 2:00, yet doors were locked with employees inside. I called in to ask thought they forgot to unlock the door, but the lady said they’ll open later maybe in half hour… really? Needless to say we will no longer visit this location",1,Negative
"Went a few hours ago, they had one person working, who was clearly new. I completely understand places being understaffed but it was sickening to see how stressed the employee was trying to help guests while figure things out. I had to read her the ingredients for the ice cream we were ordering while she made it. After only a couple of bites, I noticed a long hair in my food, I felt bad returning with an issue to the already stressed employee. She couldn't issue a refund because she was the only one there and had no authorization on the computer. I offered to just switch it out for something different but then she couldn't find the supplies to do this either. Eventually a manager called her back to give me a refund, but she didn't remember how much she had charged me, so I had to remind her. Horrible experience not only for my family, but for the employee.",1,Negative
"Ordered online at 5 today, said my order would be ready 5:18. Get there at 5:25 just to sit for 5 minutes trying to find my receipt because they never got my order, to say they’d work on it right away and it will be done in 5 minutes. Not only did that not happen, they took everyone that was in the stores ordered first. Mind you the traffic kept coming in and still nothing. 20 minutes later they start working on my order. I left at 5:40, get home and they made it incorrect. I asked for the regular apple pic a la mode, received pumpkin ice cream, 1 apple and chunks of “cookie” that don’t belong in there. I should have been the first priority as I had placed my order 20 minutes prior to arrival, and we’ll before any of the 15+ customers that came in after me. Disgrace.",1,Negative
Terrible customer service and rude staff. Store closes at 9 PM according to listed hours. I walked through the door at 8:36 PM with 2 customers in front of me and they asked me leave.,1,Negative
My wife and I visited the place on Friday July 22nd we were VERY DISAPPOINTED the place was dimly lit sticky tables and chairs dull colors nothing that says come on in and enjoy some icecream and the icecream is subpar icecream not creamy Meadowlands in Delran and the Mapleshade icecream stand has much better icecream a nice rich flavor don't waste your gas and time going to the  coldstone creamy,1,Negative
"If I could leave 0 stars, I would. Went in, received my icecream only to find a long blond hair in it. I go back in and the staff is completely rude, didn’t apologize, even laughed in my face. I return to ask if the managers or owners number is that on the door, the girl proceeded to say go ahead and call the manager and tell him I told you too! The rest of the staff stood there laughing. I own a business and would NEVER employ people in my establishment with such attitudes! I will be calling corporate.The 4 girls working behind the counter were absolutely miserable and rude as ever.  DON’T spend your money at this location.",1,Negative
We walked in and it was empty.  Some wired racks in a fridge.  Sone tubs missing from the freezer where they keep all the flavors.  It was dirty but what was really disgusting was that one or 2 flavors had either melted and watery.   I'm husband and I loved cold stone from back in the day out in PA.  This was my kids first time and last time. He wanted a milk shake.  They didn't have milk.  The place looked like it was closed from the outside.  I really wanted to be a fun experience but if the ice cream has freezer burn or is melting I dnt want to try it.  So we ended up at a Rita's.,1,Negative
We paid 8 dollars for soup in a waffle cone.  It was obvious the individual making what we ordered had little idea on how to do so.  Much training is needed here; we won't be returning any time soon.,1,Negative
"Customer service needs major improvement. Placed an online order due to quarantine restrictions and placed order in my car in the parking lot. I waited the 17 minutes of my ""asap"" order and called in for the young lady to have an apathetic attitude. She was super short with me and said that I would have to come inside and wait in the long line because they didn't start online orders yet and there were only two people. I told her that defeated my purpose of the order and that I placed my order prior to the line beginning and requested my order be cancelled. So far my account still shows the order is completed and my points are no longer available that I used for my order!

Please find new staff.

**Update** checking my bank statement and was charged for the purchase. I called earlier in the week and a young lady told me it shows that the order was cancelled on her end and that a manager would call me later when they came in.l regarding my points. Six days later and I have yet to receive an order, phone call or return of my money.",1,Negative
"My husband and I went today to get ice cream at 8pm (they were supposed to be open til 9pm). We were waiting in a line outside and there were even people showing up after us but we were turned away, along with others.  The young girl at the door saying they weren’t taking any more customers and that they were closed. A lot of people walked away disappointed. Not sure how you can just turn customers away after such a difficult year. This experience doesn’t make me eager to return.",1,Negative
Called today to put my cake order since I was not able to order online. Guy was rude said they r busy call after 15 min. He was in his office he could have took order. Gave my order to another cold stone location. Never going to order from here and also there prices r very high compare to other location.,1,Negative
"This location has one employee who is the rudest most unwelcoming individual. She should quit. She rolls her eyes when you ask questions about the ice cream and mix in substitutes. To make matters worse i call the owner of the store Glenn Brougham and he's rude,no wonder she has a job still. He didn't even ask who the attendant was,i tried to make sure the wrong person wasn't reprimanded but he didn't need a description he knew who it was which lets me know that kind of customer service is tolerated. This location isn't even clean like the others anymore I think this location is the worse so far. My $$$ will be spent elsewhere.",1,Negative
"On the last five of our six visits over the past few months, it seems like not one person behind the counter had been trained on how to do anything. From mixing items as described on the menu to taking orders from people in the same order as they are standing in line to ringing up an order, it all seems like someone snuck behind the counter after watching someone mix ice cream in a movie that morning. There has been one employee there consistently on every visit, but I haven't seen any other person behind the counter twice. We have witnessed the one consistent employee making herself food without gloves during a rush (a line up to the front door) and eating it while standing behind the counter.
Basically, consider getting something else for dessert or, if you must have Cold Stone Creamery, be prepared to coach the staff through getting your order right, charging you correctly and, if you're going with one or more other people, get one of the people behind the counter to help the people in your group before they skip to the people behind you as this will be such a long process, the first person in your group will have melted ice cream by the time the second or last person has paid.",1,Negative
"The hours say that they're open at 1, but my daughter and I showed up at 1:45 and they didn't let us in and someone was inside. After we walked back to our car, the employee called us to come back only to ask us if we ordered a cake. We said no, and she said they were closed and only making cakes, when it doesn't say that on their website . Very disappointed, never returning",1,Negative
While my service and product were both excellent the wait was unacceptable.  There was a young girl working all by herself at 500PM. I understand it's winter but on a day where the weather is proposed to be 25 to 30 degrees higher then normal there should have be others there. Also totally unsafe to leave anyone on their own at anytime. I commend the server I had she kept a great attitude but as the line grew she became a bit frazzled.,1,Negative
This place once was my favorite ice cream place knowing what I know about the cleanliness I wouldn't eat here even if it's free. The owner is very disrespectful to his employees along with his wife. They refuse to purchase needed items for the store in order to have it run properly. I really think corporate along with the health department should give them a visit.,1,Negative
"My mother-in-law had an abysmal experience at the CSC in Mt. Laurel, NJ. She ordered a cake 2 days in advance and was told it would be ready by 1:00 PM; however, she waited 45 minutes and by the time she arrived at her destination (20 mins) all the ganache had melted as well as a portion of the cake itself!",1,Negative
Do not come here. Terrible customer service because we went in at 8:45pm with 2 customers still being served and they told us they would not serve us despite them closing at 9pm. We asked if we could just have 1 cup of ice cream and they said no because they were doing their last customer. Ridiculous,1,Negative
"Very Slow, Not enough workers and Terrible Costumer Service.",1,Negative
The new owner has taking this place down! Please don’t waste your time and money. And he was very ignorant,1,Negative
"Slowest workers I have ever seen, the line was out the door and the two people working behind the counter were dragging their feet. They ran out of the most popular flavors and after waiting in line for 35 minutes we couldn't get what we wanted and they didn't seem to care. I stick with Rita's from now on.",1,Negative
"Showed up at 7:20 and the guy working there had the lights off, just standing behind the counter. Guess he decided to lock the store ip 40 mins early. Won't be back.",1,Negative
"Huge disappointment. My girlfriend took me out for ice cream, so we decided to go to Cold-stone. Usually I think of cold stone as a very mature professional, yet quality place! So we show up and and order our ice cream. Their ice cream is displayed very poorly. Some of the ice creams, literally looked like the poop emoji. So I asked for chocolate and butterfinger, my favorite combo. And they were out of butterfinger. They said that they had the display butterfinger, and said that they would gladly give me the expired butterfinger. How does a Coldstone run out of an ingridenient. That's like a Italian restaurant running out of Spaghetti. For a cone and a small ice cream bowl, it costed us $10 after military discount. And the Ice cream was disgusting, we both threw ours away after tasting it. Also, there was no tables outside, just chairs, how inconvenient. The staff was VERY disrespectful, and unfortunately unprofessional. I am sad to have invested $10 into such a shame of an ice cream shop. Please, do not go here, and instead go to smoothie king next door if you feel like not wasting money.",1,Negative
Walked up trash cans all overflowing. Trash was everywhere out front. The signs were broken. The employee had an open bowl of the ice cram mix with bugs. We walked in and walked out this is horrible.,1,Negative
Would recommend eating here if you don’t mind eating anything expired or unsanitary. Also the cakes are definitely a must buy if you like it being made by people who don’t work at Coldstone and are paid in cash by the owner in the back of the store but I mean that’s not shady right?,1,Negative
"Bad service , I waited for my Uber eat order for 30 minutes , the staff keeping take orders in front of me ,when I asked the girl about the manager she ignored me",1,Negative
"Ordered cake a few weeks in advance for a birthday. When I went to pick up, I was told they did not receive the order.",1,Negative
"I drove over here from mount holly, arriving at 8:39 pm on a Wednesday. Both the sign and online say open until 9, but the employee had locked the door and was looking at me through it like an idiot while he closed up. Bearded guy. Hope management sees this.",1,Negative
"It says it opens at 12 and yet when I
come here 10 or 15 minutes past 12 the door is still locked",1,Negative
yall gotta figure something out with taking a number and a display or something cause waited out in 25 degree weather for 30 minutes then another 15 inside before i got 1 ice cream. covid or not acceptable,1,Negative
"VERY UNPROFFESIONAL ! Ordered a ice cream cake for my birthday and not only was my name spelled wrong but my cake was also MELTED ! Associate that answered the phone answered the phone saying ""What do you want""",1,Negative
"Girl took a Heath bar out of the display case and chopped it into my ice cream, tasted old as hell, would not be surprised if it has been there since it has been open",1,Negative
The girls working there on May 18th are rude with zero care. They probably shouldn’t work in a customer service environment dealing with people day to day.,1,Negative
Terrible customer service. Such a shame because the food is delicious but everyone who works there seems so miserable.,1,Negative
They did not have any vanilla ice cream or sweet cream!?!?! How does an ice cream shop run out of one the base flavors,1,Negative
"Horrible,,would not go there ever again...they have people that dont even know what they are doing...ice cream melted...lid off..he made a whole mess. 0 stars from me and my coworkers",1,Negative
Not participating in the national ice cream day. Drove 40 min. Not that many toppings disaponting.,1,Negative
The owner is a scammer indian guy. He is so arrogant and so disrespectful to his employees. AlsoThe prices are so high. Dont go there!!,1,Negative
Went in and no one was around. Hollered hello three times after waiting for five minutes I left I couldn't see anyone in the back wonder if anyone was there?,1,Negative
"Listing says curbside pick up, when I called to try to get curbside they said they do not do that. And would not bring to my car.",1,Negative
"The website and the sticker in the window said it opens at 12pm on Saturdays. Here it is, 12:21pm and still not open!",1,Negative
"Filthy on the inside, horrible customer service. Never going back",1,Negative
"This location is not staffed with sufficient employees, expect delays.",1,Negative
they handed me melted ice cream in a cone???,1,Negative
Horrible.,1,Negative
No fresh fruit,1,Negative
Horrible customer services👀😠😡 …,1,Negative
Not a fan at all,1,Negative
"I rarely give bad reviews but this was just an unpleasant experience and didn't need to be.  I had a coupon for a buy one get one with the location listed on the back of the coupon.

First I was told they don't take the coupon, I explained that the location was listed on the coupon.

Next I was told there's no code for it almost like I was being made to give in and not get the free item.

The coupon allowed for a free love it with purchase of a love it or greater item,  considering I ordered a quart I felt that's not that big a deal but the person tried to make me order a love it in addition to the quart to get the love it.

Finally, when I paid I was told one price initially, and then the total was different for what I was charged.  As a line had more formed (no one was in there when I went in) I felt like it was time to leave rather then try and figure out where the extra 2-3 dollar Charges came from.

I feel after reading the reviews this is not the first or last time there is some questionable service occurring, I would not recommend going here and that takes a lot from me.",1,Negative
"Me and my friend took our 2 kids, we were serviced by a new girl. I am not sure if this issue was with her or the establishment but we ended up very sick after eating our ice cream! I called to today to let the manager know to prevent others from getting sick and was told “they had over 100 customers yesterday and I am only one who complained, sorry for inconvenience you being sick” this is a total joke. There is definitely a contamination in their products. Beware!",1,Negative
Place needs a total refresh and overhaul. Sign outside is broken the refrigerators inside we’re mostly empty flooring needs steam cleaning and more employees are needed to keep the line from starting outside. Counter glass was dirty and a total “take down” needs to happen to clean. Ice cream is still good. The corporate office should make a visit. As a franchise I would think it would have been better represented.,2,Neutral
"Long line that didn't move, all 3 workers had airpods in. It was really awkward to watch TWO doordash workers be ignored until they had to leave. No management in sight. After about 10 minutes and no movement we left.",2,Negative
"No dine in…chairs on top of tables.
So if you plan on eating outside, it will be melted before you get it out of the bag.",2,Negative
"Not impressed with this location and I've been to plenty of them in various states.  The lighting is so dim inside, from the outside I thought it was closed. Very dreary and uninviting atmosphere. As far as the ice cream goes, it's all the same across Cold Stones. Where this one varies is the mix ins that staff hesitantly rations out. If you order a bigger serving, mix in proportions should be increased to match. This location should pick up the standards to meet the brand.",2,Negative
"I have ordered three birthday cakes and occasionally go for icecream.  I was called and informed twice that they didn't have an ingredient for the birthday cakes. Today I ordered a love it sized icecream cup. I asked for a cover for the icecream.  The employee stated they didn't have covers for that size and didn't offer foil, cling wrap another cup, anything that would cover my icecream.",2,Negative
"Normally cold stone would get 5stars for flavor and quality alone. I must say the mt.laurel location usually has good friendly service but lately it has deff. Not been as good lately. The last two times they have messed up my pt.and bigger orders. Both visits were mons.apart - the most recent visit was yesterday 03/03/21. I took my older son in with me there was one younger lady working,we were only ones in the store.The worker was not only short answered, slightly unpleasant as a server she seemed down right miserable to be there in general or maybe just miserable in general. Not only did she manage to make myself and my 13 yr old feel as if we were an annoyance just being there,let alone placing an order but she also managed to mess up the order - after having me repeat myself to her and her repeating it back to me correctly.Worst part - it wasn't until after we were home we realized the order was wrong - you see, after she did my son's love it size order,the repeating back and forth of the 2 others,and her starting them,that we turned our backs to look at the cakes and ready made options in that short time period she managed to mess up the order by 1.ignoring my request completely (birthday cake remix -yellow cake instead of brownies) & 2.by doing the exact opposite of what was asked on the lucky charms order(yellow cake in place of whip cream,extra cake(didn't happen),leave other reg lucky charms mix-ins only use very little of them(marshmallows & gold dust) instead barely any cake and was filled with marshmallows - didn't notice any gold dust.",2,Negative
"Totally annoying that you go there BEFORE closing time and they will not let you in the door and staff say they are already closed. Arrived at 8:44 and the store closes at 9:00. We were told we could not come in by someone manning the door. She said they close at 8:45. Bull! That is ridiculous! It has happened to us before at this location, last time it was 10 minutes prior to closing. Either way, it is out of line. If you want time for employees to close up and clean and to pay them less for that or something, post an earlier closing time.",2,Negative
The one girl with the pony tail and the red lips was absolutely wonderful! I must comment however how the management allows their employees to be treated. Some customers are disrespect and just out right rude. While I love the place and the employees I cannot bring myself to want to give funds to a company that allows such behavior and mistreatment of the staff. If you love ice cream and good service then by all means come here but if you value human decency take your business to a place that respects it within their own work place.,2,Neutral
"My sister and I took our kids here last night, it's the second time we've been here and it will probably be our last. There were 6 people behind the counter and 5 people in line and it still took 20 minutes for us to even get served. But what really made us mad was the one girl chewing gum, completely open mouthed. Right over the ice cream she was mixing. And she chewed the entire time. The only reason we didn't leave right then was because we got another person to serve us. She did a great job and we were happy with that. So my review is based off of the cleanliness aspect, you shouldn't chew gum around food and the wait time. The ice cream was delicious.",2,Negative
The ice cream is amazing of course but this specific location is disgusting. It looks like they haven't cleaned the place in weeks! Garbage and dirty untensils litter the back counters. Ice cream and finger prints cover every counter and table out front. Not sure what is happening with management here but this place is taking a turn for the worse. I recommend finding another Cold Stone to purchase from.,2,Negative
"Went here just after they have opened for the day and the place was extremely dirty. The display glass, counters, tables and frozen stone they mix the ice cream was still dirty from the previous business day.",2,Negative
Got here at 845 and they were closed... website says they close at 9. Made a 20 min trip here for nothing.,2,Negative
"Extremely slow, out of Mix-ins and barely fill the cup with your rice cream... pretty sad for what can be a very yummy experience.",2,Negative
"Got the creme brulee with strawberries and blueberries. Picture looked great, but I got a runny tan mess. Mount Laurel, NJ location",2,Negative
Always busy and not enough workers... took over 30 mins to get ice cream.,2,Negative
"icecream good. but place looks like its going out of business, very dingy",2,Negative
Used to be better. Prices have gone up for the same thing.,2,Negative
Did not get what I ordered,2,Negative
Slow,2,Negative
"Great establishment however it’s the hottest day of the year, on a Saturday. I cannot understand why there is only one person working behind the counter. We waited so long to be served.",3,Negative
"Half the flavors were sold out by the time we got here, they were out of waffle cups but were able to make me one , however it made my ice cream melt quicker lol. Overall nice place, seemed clean- there was plenty of staff especially with long line.",3,Positive
"Ordered a custom made birthday cake, unfortunately the presentation left something to be desired. Wouldn’t recommend fruit for topping. It tasted great until we found hair in it.",3,Negative
This place has good ice cream but is a bit on the expensive side. It's in a strange location and feels like it's always on the verge of closing down. It's also not the cleanest place either. I don't know how else to describe it.,3,Negative
"Not what it once was. Slow service, place is messy. Ice cream is good if you can wait.",3,Negative
So dark in there you don't even know it's open.  Wish they hadn't closed the one at The Promenade in Marlton,3,Negative
Place was packed. They were out of cups.,3,Negative
Cold Stone never disappoints & this time wasn’t any different. I got the cookies makes everything batter & it was soooo good. Love you guys,4,Positive
"Cold Stone Creamery's Mount Laurel, NJ, location was nice. The location is a bit small, but it was fairly clean for a late Saturday night. The two servers there were courteous to customers despite the more crowded it became last night. I don't know if there's a restroom for customers, so I cannot say whether it too was clean or not. The ice cream I had tasted fresh and was very creamy. The only negative I have is the price. The price is a bit high for what you're getting, but it's not that much different from what one would pay for Bassett Ice Cream (which is SO GOOD (!!!)) at Reading Terminal Market either. I look forward to visiting again to try other flavors and signature creations.",4,Positive
I like to order birthday cakes from Cold Stone because my children love to customize their cakes.,4,Positive
"I like that I can pick the size & the add-ins that I want at the time. Mainly been in the mood for sweet cream ice cream with chocolate shavings & almonds. There are many selections & preselected combos, hope you enjoy!",4,Positive
"I came here yesterday and had a great experience. The worker was friendly and I was in and out .

Clearly like many have mentioned, this place needs an update.  Both inside and out the place doesn't look too good.

Spend some money to make some money",4,Positive
"4Star rating, good customer svc., friendly, courteous, busy as all get out... Need 2 know their pricing on certain items!!##
Very helpful, clean facilitie.... J. Shivers",4,Positive
Too small of a space for how crowded it can get. Same quality of any other store in the chain. Quick service.,4,Neutral
Amazing cotton candy but didn't chopchop foldfold,4,Neutral
expensive but a nice treat for the fam. ice cream cakes are pretty good too,4,Positive
Very good ice cream and cakes. Great,4,Positive
"Clean, great ice cream and good service",4,Positive
Old Stone was very busy but worth the wait,4,Positive
The to- go place for your Ice cream cravings!,4,Positive
Great ice cream!,4,Positive
Love the ice cream!,4,Positive
Yummy,4,Positive
Delicious,4,Positive
Love this place,4,Positive
I advise no one to go there they are rude disrespectful and racist,5,Negative
Walked in to beat the hellish car line,5,Neutral
Hated all the homeless right around the corner,5,Negative
Bill's is open for take-out. Cant be happier with their food and customer service.,5,Positive
Fine cut of cow,5,Positive
Fast and friendly and who doesn't love their donuts?,5,Positive
Longline,5,Neutral
It's coldstone and that speaks for itself,5,Positive
❤️,5,Positive
Yummmmmm.  👍👍👍 🍦🍦🍦 As always 😀 …,5,Positive
Cold Stone rocks.,5,Positive
Delicious!!!!! ♥️♥️♥️♥️♥️,5,Positive
Exelent food and service,5,Positive
The world runs on dunkin,5,Positive
Fast service every time,5,Positive
Have to start the am with coffee,5,Neutral
"Quick, cheap, & polite.",5,Positive
They are professional and on time,5,Positive
Quick service.,5,Positive
Fast service,5,Positive
Fast service,5,Positive
Had the game Thursday nite,5,Neutral
"Bill's got a new bar during the pandemic, come down and check it out",5,Positive
Can't beat taco Tuesday,5,Positive
Rum & Coke YAAAAAH,5,Positive
"Bill's is Bill's
Enough Said!!",5,Positive
Awesome!!!!,5,Positive
Great customer service and no problems with my order.,5,Positive
"Bills is a hidden gem
Food is fire
Lisa is the wind beneath my wings
Lots and LOTS of people watching opportunities
If I could give bills a 6/5 I would",5,Positive
Chill place good food plenty of parking open till 11pm decent size place right off the freeway no pool table use yet.,5,Positive
Wonderful food. If you eat here expect the Sportsbar atmosphere. Not a romantic date night spot. But food for a plain date night!,5,Positive
Ok,5,Positive
Fresh and fast,5,Positive
"Really busy, line out the door, but worth the wait",5,Positive
Played video poker.,5,Positive
Awesome ice cream but pricey,5,Positive
Ice cream is ALWAYS tasty and fresh!,5,Positive
Wonderful low priced drinks,5,Positive
Seriously Fun,5,Positive
Store clean,5,Positive
Def recommend loaded baked potato!,5,Positive
Nice bartender,5,Positive
All Dinkins are good.  I get the iced coffee and bagels each work morning,5,Positive
I came to the store and I asked iced coffee and I asked a donut too and good employees,5,Positive
"Overall better coffee than burnt Starbucks, or scalding Mcdonalds coffee.",5,Positive
Great morning stop.,5,Positive
"(Translated by Google) Good attention

(Original)
Buena atencion",5,Positive
My family has been going there for years even though it changed ownership the quality has always been top notch as well as a service,5,Positive
Good food video poker an pool what more can you ask for,5,Positive
Exelente good service and food.,5,Positive
"Good, cheap, everything was chill.",5,Positive
Good food,5,Positive
Good food and ding dings,5,Positive
Food was good,5,Positive
I’ve visited this location multiple times and each time I’ve had a wait of 45 + minutes. Even when they aren’t busy you somehow still have a wait of at least 20 mins. Certain staff members can be very rude and will ignore you if you have a question or trying to explain something is missing in your order. The last time I ate here I ordered a bagel with cream cheese through doordash and they basically gave me a plain bagel with nothing on it. There is another Dunkin location just 5 minutes from this one which is wayyy better!,1,Negative
